law_id,state,content,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
AR1044,Arkansas,"(b) A licensee who has completed the training required under subsection (g) of this section may possess a concealed handgun in the buildings and on the grounds of a public university, public college, or community college, whether owned or leased by the public university, public college, or community college, unless otherwise prohibited by this section or § 5-73-306.

(c)(1) A licensee may possess a concealed handgun in the buildings and on the grounds of a private university or private college unless otherwise prohibited by this section or § 5-73-306 if the private university or private college does not adopt a policy expressly disallowing the carrying of a concealed handgun in the buildings and on the grounds of the private university or private college.",0.4915255,0.4629517,0.18096955,0.021103293,0.0,0.0,1.0055815,0.59738,0.10332865,0.0,0.0,0.16378099,0.37988463,0.23157386,0.2363147,0.053173885,0.0,0.07681863,0.11041687,0.33802706,0.18809673,0.0,0.1043165,0.06915537,0.14613397,0.07995159,0.13714842,0.07127904,0.47406027,0.29495206
AR1045,Arkansas,"No person in this state shall possess a handgun upon the property of the publicly supported institutions of higher education in this state on or about his person, in a vehicle occupied by him or otherwise readily available for use with a purpose to employ it as a weapon against a person.",0.8894436,0.4062157,1.3637515,0.0,0.00018503345,0.0,0.14693803,0.0,0.6252246,0.0,0.63401735,0.0,0.09116792,0.0,0.15083131,0.00010825551,0.0,0.17647041,0.15331474,0.1295767,0.0,0.1409034,0.09065872,0.0,0.109922096,0.04320038,0.0,0.00045173697,0.9636276,0.20355076
AR1047,Arkansas,"A local unit of government shall not enact any ordinance or regulation pertaining to, or regulate in any other manner, the ownership, transfer, transportation, carrying, or possession of firearms, ammunition for firearms, or components of firearms, except as otherwise provided in state or federal law.",0.71954906,0.0,1.0406938,0.0,0.026307514,0.44957438,0.13152523,0.12403733,0.13125211,0.06671177,0.08095668,0.46841356,0.17416337,0.0,0.15361457,0.060055412,0.01644168,0.23293887,0.012500517,0.25062418,0.16731584,0.34352544,0.0906947,0.19943038,0.022946559,0.22769833,0.0,0.03582451,0.1694133,0.10938098
AZ1004,Arizona,"If the Brady Handgun Violence Protection Act (P.L. 103-159) is repealed or if there is a final determination by court of competent jurisdiction that the Brady Handgun Violence Protection Act is unconstitutional, this section is repealed, Laws 1994, Ch. 184, § 5. Amended by Laws 1998, Ch. 249, § 1, effective November 30, 1998, by Laws 1998, § 2 A. The department of public safety shall establish an instant background check system. The department shall conduct background checks to determine whether purchases, sales or transfers of firearms to any person violate any federal law

or any law of this state prohibiting the possession of firearms.

B. The instant background check system shall be known as the Arizona firearms clearance center. The firearms clearance center shall establish procedures for providing information to licensed firearms dealers regarding whether a purchaser or transferee is a felon, is a fugitive from justice or is disqualified from lawfully possessing a firearm by any federal law or law of this state.",0.7173401,0.8456068,0.0,1.1305717,0.14807029,0.0,0.0,0.0,0.0,0.3674106,0.16712964,0.0,0.1773427,0.0,0.0,0.7162669,0.120597854,0.09946219,0.41962737,0.0,0.513698,0.0,0.16752338,0.018639741,0.0,0.017972594,0.5267735,0.22959755,0.33195096,0.044948265
AZ1005,Arizona,"A person commits misconduct involving weapons by knowingly:

1. Carrying a deadly weapon except a pocket knife concealed on his person.",0.9025057,0.2555366,0.65212876,0.030194113,0.09315565,0.0,0.026139488,0.07893993,0.95619726,0.0,0.6362751,0.0,0.0,0.0,0.17609745,0.02581398,0.029266043,0.06784098,0.0,0.052973278,0.0,0.70161694,0.2051536,0.023268119,0.031728495,0.0020572008,0.0,0.03091192,0.842034,0.09920194
AZ1006,Arizona,"E. The department of public safety shall issue a permit to an applicant who meets all of the following conditions:

1. Is a resident of this state.

2. Is twenty-one years of age or older.

3. Is not under indictment for and has not been convicted in any jurisdiction of a felony.

4. Does not suffer from mental illness and has not been adjudicated mentally incompetent or committed to a mental institution.5. Is not unlawfully present in the United States.

6. Satisfactorily completes a firearms safety training program approved by the department of public safety pursuant to subsection N of this section. This paragraph does not apply to a person who has honorably retired as a federal, state or local peace officer with a minimum of ten years of service.",0.30689958,0.2484352,0.0,0.09828414,0.08779928,0.5050862,0.3149191,1.0692612,0.0,0.0,0.0,0.6044949,0.24328564,0.13668104,0.10048218,0.0858154,0.10390562,0.15115823,0.09198235,0.2937236,0.01215831,0.0,0.08053343,0.0,0.030153992,0.10157182,0.13987966,0.033803005,0.99864453,0.26902276
AZ1012,Arizona,"A. Except as provided in subsection B, an unemancipated person who is under eighteen years of age and who is unaccompanied by a parent, grandparent or guardian, or a certified hunter safety instructor or certified firearms safety instructor acting with the consent of the unemancipated person's parent or guardian, shall not knowingly carry or possess on his person, within his immediate control, or in or on a means of transportation a firearm in any place that is open to the public or on any street or highway or on any private property except private property owned or leased by the minor or the minor's parent, grandparent or guardian.",0.42132053,0.17305228,0.5560491,0.0,0.0,0.12158,0.60139865,0.37925145,0.0,0.0,0.0,0.72956944,0.33914083,0.0,0.21827812,0.03945428,0.0,0.1374969,0.1581951,0.16153644,0.0,0.20494848,0.0,0.24179325,0.0444752,0.20927392,0.0,0.08787821,0.26511192,0.3017878
AZ1014,Arizona,"Sale or gift of firearm to minor; classification A. Except as provided in subsection C of this section, a person who sells or gives to a minor, without written consent of the minor's parent or legal guardian, a firearm, ammunition or a toy pistol by which dangerous and explosive substances may be discharged is guilty of a class 6 felony.",0.2526647,0.07682164,0.49748355,0.0,0.0,0.59209794,0.20377858,0.3560526,0.0,0.07352721,0.0,1.2179021,0.11907024,0.0,0.0,0.040865783,0.04768485,0.25139913,0.0,0.024880663,0.05194861,0.094088696,0.22013915,0.16192268,0.014768461,0.09234915,0.19036959,0.084607296,1.0979835,0.017922623
AZ1022,Arizona,"A. Except as provided in subsection B, an unemancipated person who is under eighteen years of age and who is unaccompanied by a parent, grandparent or guardian, or a certified hunter safety instructor or certified firearms safety instructor acting with the consent of the unemancipated person's parent or guardian, shall not knowingly carry or possess on his person, within his immediate control, or in or on a means of transportation a firearm in any place that is open to the public or on any street or highway or on any private property except private property owned or leased by the minor or the minor's parent, grandparent or guardian.",0.42131987,0.1730532,0.55604905,0.0,0.0,0.12158046,0.601399,0.37925187,0.0,0.0,0.0,0.7295691,0.3391412,0.0,0.21827878,0.039455906,0.0,0.13749722,0.15819559,0.161535,0.0,0.20494784,0.0,0.2417918,0.04447412,0.20927393,0.0,0.08787831,0.26511154,0.3017872
AZ1023,Arizona,"Sale or gift of firearm to minor; classification A. Except as provided in subsection C of this section, a person who sells or gives to a minor, without written consent of the minor's parent or legal guardian, a firearm, ammunition or a toy pistol by which dangerous and explosive substances may be discharged is guilty of a class 6 felony.",0.25266543,0.07684203,0.49749842,0.0,0.0,0.59210217,0.20376986,0.35605836,0.0,0.07352565,0.0,1.217904,0.1190711,0.0,0.0,0.040877767,0.047695365,0.25140214,0.0,0.024879286,0.05194159,0.09407902,0.22013274,0.16191718,0.014754792,0.09234656,0.19036305,0.08460793,1.0979767,0.017921673
AZ1025,Arizona," A.R.S. § 13-3101“Prohibited possessor” means any person: (a) Who has been found to constitute a danger to himself or to others pursuant to court orders under the provisions of 36-540 and whose court ordered treatment has not been terminated by court order. A.R.S. §36-540A. If the court finds by clear and convincing evidence that the proposed patient, as a result of mental disorder, is a danger to self, is a danger to others, has a persistent or acute disability or a grave disability and is in need of treatment, and is either unwilling or unable to accept voluntary treatment, the court shall order the patient to undergo one of the following:3. Inpatient treatment in a mental health treatment agency, in a hospital operated by or under contract with the United States department of veterans affairs to provide treatment to eligible veterans pursuant to article 9 of this chapter,1 in the state hospital or in a private hospital, if the private hospital agrees, subject to the limitations of § 36-541. A.R.S. § 3102: A person commits misconduct involving weapons by knowingly: 4. Possessing a deadly weapon or prohibited weapon if such person is a prohibited possessor",0.91684455,0.20199566,0.094093665,0.6354031,0.49509177,0.019659935,0.0,0.22318663,0.026723623,0.12264925,0.0,0.0,0.14121002,0.11971948,0.009994037,0.8253375,0.032458626,0.19899485,0.0,1.2441013,0.0067421817,0.040102366,0.006168305,0.005770297,0.7046252,0.0,0.47578546,0.11675735,0.0,0.19740282
AZ1026,Arizona," A.R.S. § 13-3101“Prohibited possessor” means any person: (a) Who has been found to constitute a danger to himself or to others pursuant to court orders under the provisions of 36-540 and whose court ordered treatment has not been terminated by court order. A.R.S. § 3102: A person commits misconduct involving weapons by knowingly: 4. Possessing a deadly weapon or prohibited weapon if such person is a prohibited possessor. A.R.S. §36-540AA. If the court finds by clear and convincing evidence that the proposed patient, as a result of mental disorder, is a danger to self, is a danger to others, has a persistent or acute disability or a grave disability and is in need of treatment, and is either unwilling or unable to accept voluntary treatment, the court shall order the patient to undergo one of the following: 1. Treatment in a program of outpatient treatment.



2. Treatment in a program consisting of combined inpatient and outpatient treatment.",1.002745,0.030745978,0.14134614,0.47834182,0.47829735,0.0,0.030578116,0.24392459,0.027797615,0.118780404,0.0055229757,0.0032553675,0.17274016,0.19612639,0.037738457,0.7842849,0.11029852,0.121290594,0.0,1.3957962,0.0,0.0,0.04697039,0.014094111,0.6309071,0.0,0.4301231,0.07252368,0.08295141,0.2857089
